v1,v2,v3,v4
522432,6580,50,0.874376923
497124,6580,40,0.753846154
511195,6580,10,0.3
494722,6580,43,0.653846154
508838,6580,20,0.057692438
514285,6580,10,0.161538462
506502,6580,43,0.088461538
502006,6580,70,0.938461538
528312,6580,40,0.443769231
494559,6580,50,0.776924377
526177,6580,90,0.957692438
523821,6580,43,0.943769231
523604,6580,20,0.546153846
494460,6580,20,0.311538462
516855,6580,50,0.592437692
503718,6580,10,0.015384615
527327,6580,43,0.253846154
509665,6580,10,0.161538462
513627,6580,40,0.992437692
524007,6580,20,0.869243769
499141,6580,20,0.096153846
518019,6580,20,0.688461538
513895,6580,43,0.903846154
519632,6580,50,0.769243769
515040,6580,43,0.692437692
491006,6580,20,0.161538462
489885,6580,10,0.180769231
510588,6580,40,0.703846154
500633,6580,20,0.688461538
497835,6580,40,0.757692438
520317,6580,43,0.174376923
491597,6580,20,0.1
490912,6580,20,0.003846154
511563,6580,20,0.484615385
505117,6580,70,0.988461538
514524,6526,40,0.571428571
511017,6526,10,0.057142857
495152,6526,10,0.75
495620,6526,20,0.492857143
512785,6526,40,0.714285714
502457,6526,20,0.8
503150,6526,10,0.835714286
498466,6526,10,0.3
520948,6526,10,0.214285714
503670,6526,40,0.228571429
497835,6526,50,0.971428571
500153,6526,90,0.778571429
492639,6526,43,0.828571429
526698,6526,10,0.207142857
491597,6526,20,0.028571429
494076,6526,10,0.885714286
520317,6526,70,0.807142857
522256,6526,50,0.55
510208,6526,20,0.25
489542,6526,20,0.021428571
524790,6526,43,0.371428571
522572,6526,70,0.7
517000,6526,43,0.535714286
516051,6526,43,0.437142857
490665,6526,20,0.892857143
514920,6526,40,0.071428571
519893,6526,10,0.264285714
491905,6526,40,0.542857143
526959,6526,20,0.1
528312,6526,10,0.242857143
488401,6526,20,0.192857143
520196,6526,20,0.435714286
525122,6526,20,0.178571429
498743,6526,40,0.857142857
499345,6526,20,0.5
494137,6526,10,0.635714286
509208,6526,40,0.385714286
501909,6526,50,0.464285714
512104,6526,40,0.35
498851,6526,10,0.328571429
500940,6526,50,0.721428571
486932,6526,10,0.421428571
505115,6526,50,0.764285714
524392,6526,80,0.985714286
523717,6526,90,0.792857143
501425,6526,10,0.078571429
514820,6526,20,0.407142857
509188,6526,20,1
504692,6526,10,0.378571429
525106,6526,40,0.6
511766,6526,50,0.528571429
492766,6526,20,0.957142857
494559,6526,20,0.592857143
515040,6526,10,0.485714286
494189,6526,10,0.707142857
487591,6526,20,0.092857143
508382,6526,10,0.042857143
506287,6526,40,0.85
518659,6526,10,0.942857143
522989,6526,43,0.921428571
497498,6526,10,0.914285714
504328,6526,10,0.9
502006,6526,10,0.885714286
515757,6526,40,0.928571429
513896,6526,10,0.907142857
515141,6526,40,0.842857143
511563,6526,10,0.314285714
524953,6526,20,0.107142857
525288,6526,20,0.007142857
522432,6526,60,0.814285714
509345,6526,10,0.121428571
492619,6526,40,0.457142857
506337,6526,20,0.114285714
525472,6526,20,0.171428571
513895,6526,20,0.828571429
521768,6526,80,0.642857143
486705,6526,140,0.692857143
486514,6526,40,0.285714286
517340,6526,90,0.657142857
493119,6526,40,0.621428571
502955,6526,43,0.271428571
487556,6526,20,0.742857143
523821,6526,43,0.935714286
516436,6526,80,0.671428571
505117,6526,10,0.95
502255,6526,40,0.871428571
502754,6526,40,0.292857143
489575,6526,10,0.014285714
512163,6526,10,0.428571429
488039,6526,43,0.578571429
488990,6526,50,0.678571429
524007,6526,43,0.757142857
501825,6526,43,0.978571429
501478,6526,20,0.257142857
528271,6526,20,0.4
509841,6526,10,0.035714286
508293,6526,10,0.071428571
514282,6526,40,0.507142857
513627,6526,43,0.992857143
490121,6526,20,0.05
488848,6526,50,0.135714286
511962,6526,20,0.442857143
504692,6542,43,0.143646409
520594,6542,10,0.259668508
520675,6542,10,0.436464088
486932,6542,20,0.977900552
524007,6542,80,0.776244394
493434,6542,20,0.897790055
510643,6542,10,0.897790055
526802,6542,50,0.897790055
512564,6542,10,0.629834254
501909,6542,40,0.629834254
514297,6542,60,0.776244394
511964,6542,40,0.436464088
524790,6542,50,0.629834254
501885,6542,20,0.049723757
511053,6542,90,0.897790055
517340,6542,20,0.121546961
503147,6542,10,0.259668508
516051,6542,43,0.436464088
528322,6542,43,0.629834254
528001,6542,10,0.074585635
515724,6542,40,0.629834254
504691,6542,10,0.436464088
511017,6542,10,0.776244394
511683,6542,10,0.085635359
523382,6542,20,0.093922652
492432,6542,43,0.436464088
502405,6542,10,0.033149171
498001,6542,43,0.436464088
526136,6542,20,0.897790055
528298,6542,43,0.629834254
517025,6542,20,0.629834254
489661,6542,50,0.436464088
514393,6542,43,0.897790055
521375,6542,20,0.629834254
524486,6542,43,0.776244394
520580,6542,20,0.629834254
515529,6542,70,0.198895028
489695,6542,40,0.629834254
492470,6542,40,0.776244394
521359,6542,40,0.776244394
523913,6542,20,0.160220994
506476,6542,43,0.629834254
502088,6542,10,0.436464088
497280,6542,70,0.436464088
508647,6542,50,0.897790055
502624,6542,10,0.160220994
524507,6542,60,0.897790055
526884,6542,43,0.776244394
508121,6542,20,0.436464088
491032,6542,20,0.033149171
503848,6542,50,0.436464088
509188,6542,70,0.977900552
525047,6542,43,0.033149171
494019,6542,40,0.259668508
512482,6542,10,0.436464088
490835,6542,10,0.259668508
500120,6542,10,0.776244394
489008,6542,20,0.436464088
526605,6542,10,0.121546961
494508,6542,43,0.436464088
505115,6542,100,0.776244394
514311,6542,110,0.997237569
487901,6542,40,0.897790055
508605,6542,43,0.897790055
512828,6542,110,0.436464088
493931,6542,20,0.259668508
514920,6542,10,0.436464088
486117,6542,20,0.897790055
522256,6542,100,0.897790055
505589,6542,10,0.436464088
525243,6542,43,0.629834254
491371,6542,50,0.629834254
491969,6542,20,0.897790055
501531,6542,43,0.198895028
497193,6542,43,0.436464088
528271,6542,20,0.629834254
497537,6542,43,0.897790055
512964,6542,43,0.198895028
518142,6542,43,0.436464088
497135,6542,10,0.436464088
487491,6542,10,0.629834254
494549,6542,20,0.629834254
493749,6542,43,0.436464088
496942,6542,43,0.436464088
505135,6542,20,0.077348066
488324,6542,20,0.436464088
492757,6542,20,0.436464088
488167,6542,10,0.066298343
506502,6542,20,0.066298343
504386,6542,20,0.259668508
499278,6542,20,0.259668508
501419,6542,50,0.436464088
521237,6542,220,0.997237569
492080,6542,80,0.776244394
525124,6542,40,0.776244394
485742,6542,50,0.897790055
504658,6542,40,0.776244394
512119,6542,120,0.897790055
523871,6542,43,0.776244394
507298,6542,10,0.259668508
527797,6542,40,0.049723757
494390,6542,50,0.897790055
492619,6542,20,0.629834254
505212,6542,10,0.093922652
496551,6542,43,0.629834254
506296,6542,20,0.629834254
505118,6542,43,0.143646409
516004,6542,43,0.198895028
500229,6542,10,0.121546961
528489,6542,50,0.776244394
498743,6542,43,0.436464088
492964,6542,20,0.436464088
513705,6542,10,0.436464088
518193,6542,43,0.629834254
509724,6542,20,0.198895028
504484,6542,50,0.897790055
487492,6542,43,0.436464088
487439,6542,60,0.436464088
492434,6542,43,0.897790055
495711,6542,20,0.198895028
489182,6542,20,0.436464088
512586,6542,60,0.776244394
519186,6542,43,0.259668508
511455,6542,20,0.436464088
504764,6542,20,0.080110497
489989,6542,43,0.436464088
489124,6542,43,0.776244394
492552,6542,10,0.436464088
510454,6542,43,0.629834254
493416,6542,70,0.977900552
501741,6542,20,0.436464088
504667,6542,20,0.629834254
522382,6542,280,0.977900552
517923,6542,70,0.997237569
497155,6542,60,0.629834254
492351,6542,50,0.897790055
489313,6542,50,0.776244394
503186,6542,20,0.776244394
514974,6542,20,0.121546961
505705,6542,160,0.997237569
527415,6542,20,0.436464088
517870,6542,43,0.436464088
516435,6542,20,0.436464088
521264,6542,43,0.629834254
520735,6542,10,0.629834254
517511,6542,20,0.436464088
493643,6542,10,0.436464088
519114,6542,10,0.629834254
508357,6542,20,0.198895028
512075,6542,43,0.629834254
511916,6542,43,0.033149171
497919,6542,43,0.436464088
498470,6542,60,1
499379,6542,50,0.198895028
513490,6542,43,0.776244394
517348,6542,50,0.897790055
502812,6542,20,0.629834254
511490,6542,20,0.629834254
508756,6542,10,0.121546961
496680,6542,20,0.066298343
522684,6542,40,0.776244394
507543,6542,10,0.259668508
524334,6542,40,0.436464088
506258,6542,10,0.436464088
506699,6542,20,0.436464088
507022,6542,10,0.259668508
491164,6542,10,0.436464088
512488,6542,10,0.776244394
527587,6542,20,0.436464088
489710,6542,20,0.776244394
491709,6542,20,0.436464088
497176,6542,43,0.198895028
500607,6542,43,0.776244394
511398,6542,50,0.776244394
501809,6542,10,0.041436464
518877,6542,90,0.897790055
494137,6542,20,0.776244394
514971,6542,43,0.629834254
508891,6542,20,0.436464088
490388,6542,10,0.629834254
506662,6542,50,0.629834254
516873,6542,40,0.629834254
492402,6542,10,0.102209945
490443,6542,43,0.776244394
497796,6542,43,0.436464088
527579,6542,10,0.151933702
517931,6542,40,0.629834254
519431,6542,90,0.897790055
509122,6542,50,0.897790055
510378,6542,40,0.629834254
515312,6542,43,0.436464088
517021,6542,43,0.629834254
495999,6542,60,0.436464088
490514,6542,43,0.436464088
499485,6542,40,0.436464088
506634,6542,20,0.033149171
514769,6542,10,0.165745856
488668,6542,43,0.897790055
488996,6542,40,0.259668508
502478,6542,43,0.259668508
496994,6542,43,0.198895028
503972,6542,70,0.897790055
501527,6542,40,0.897790055
525589,6542,20,0.151933702
496895,6542,10,0.436464088
493165,6542,10,0.033149171
508028,6542,43,0.977900552
497665,6542,20,0.259668508
524827,6542,20,0.132596685
515460,6542,20,0.897790055
497363,6542,20,0.121546961
503477,6542,43,0.035911602
508489,6542,10,0.055248619
522784,6542,40,0.198895028
488339,6542,10,0.138121547
510274,6542,40,0.776244394
500153,6532,70,0.816793893
520594,6532,10,0.488549618
493434,6532,20,0.400763359
493699,6532,10,0.183206107
486932,6532,43,0.755725191
492619,6532,70,0.86259542
510643,6532,10,0.442748092
488550,6532,10,0.171755725
495522,6532,43,0.320610687
525565,6532,20,1
495150,6532,20,0.717557252
488048,6532,10,0.450381679
511017,6532,20,0.152671756
497498,6532,10,0.93129771
524790,6532,60,0.824427481
528322,6532,10,0.290076336
524182,6532,10,0.488549618
528271,6532,10,0.270992366
526488,6532,43,0.625954198
510274,6532,20,0.076335878
516675,6532,43,0.709923664
512564,6532,10,0.160435344
509208,6532,60,0.954198473
515544,6532,20,0.458015267
489742,6532,10,0.041984733
501909,6532,10,0.992366412
510327,6532,60,0.36259542
522048,6532,60,0.744274809
487492,6532,40,0.72519084
518142,6532,50,0.114503817
508121,6532,10,0.232824427
504121,6532,10,0.125954198
497193,6532,43,0.221374046
498512,6532,20,0.858778626
523738,6532,90,0.797709924
528298,6532,43,0.396946565
498799,6532,40,0.641221374
499278,6532,10,0.129770992
501372,6532,40,0.251908397
520558,6532,43,0.515267176
498743,6532,10,0.083969466
506476,6532,20,0.324427481
494549,6532,70,0.835877863
500120,6532,20,0.145038168
520155,6532,20,0.20610687
502624,6532,10,0.248091603
508605,6532,10,0.702290076
496138,6532,43,0.507633588
512784,6532,40,0.255725191
489104,6532,10,0.790076336
514393,6532,50,0.522900763
508055,6532,10,0.019083969
502674,6532,40,0.675572519
489695,6532,50,0.408396947
502399,6532,100,0.916043534
512964,6532,20,0.026717557
514297,6532,50,0.503816794
501531,6532,10,0.110687023
526884,6532,20,0.454198473
517417,6532,20,0.049618321
526121,6532,10,0.133587786
504199,6532,10,0.263358779
512828,6532,80,0.77480916
502763,6532,10,0.29389313
504386,6532,20,0.259541985
493643,6532,10,0.290076336
492757,6532,20,0.06870229
496237,6532,50,0.519083969
485742,6532,43,0.488549618
487491,6532,20,0.446564885
520784,6532,10,0.244274809
490854,6532,10,0.118320611
523890,6532,10,0.106870229
487086,6532,50,0.694656489
497324,6532,100,0.652671756
498785,6532,10,0.061068702
524507,6532,40,0.576335878
489989,6532,70,0.866412214
517623,6532,10,0.473282443
505182,6532,43,0.175572519
516645,6532,43,0.057251908
486888,6532,20,0.473282443
495517,6532,10,0.801526718
521237,6532,140,0.534351145
517348,6532,43,0.812977099
486447,6532,10,0.511450382
519981,6532,43,0.297709924
510493,6532,40,0.729007634
500295,6532,50,0.595419847
501635,6532,20,0.423664122
487217,6532,20,0.442748092
497155,6532,50,0.328244275
502470,6532,43,0.244274809
503713,6532,20,0.312977099
503327,6532,10,0.290076336
504990,6532,80,0.832061069
497527,6532,10,0.290076336
495711,6532,20,0.08778626
513374,6532,10,0.877862595
518338,6532,10,0.442748092
513490,6532,43,0.187022901
512728,6532,20,0.022900763
492351,6532,20,0.950381679
514974,6532,40,0.236641221
520704,6532,43,0.687022901
525136,6532,43,0.698473282
511976,6532,40,0.770992366
512315,6532,10,0.229007634
514754,6532,10,0.496183206
516435,6532,43,0.633587786
490471,6532,60,0.820610687
517923,6532,100,0.923664122
503254,6532,10,0.202290076
490477,6532,20,0.003816794
495999,6532,40,0.473282443
494427,6532,43,0.751908397
495612,6532,40,0.70610687
490835,6532,20,0.488549618
497796,6532,20,0.190839695
509540,6532,343,0.973282443
511916,6532,40,0.629770992
507543,6532,10,0.870229008
498470,6532,80,0.927480916
491164,6532,43,0.664122137
508357,6532,20,0.148854962
506235,6532,20,0.645038168
504468,6532,20,0.473282443
493416,6532,40,0.767175573
510378,6532,50,0.84351145
493165,6532,60,0.958015267
509122,6532,43,0.809160435
507074,6532,40,0.667938931
494137,6532,10,0.011450382
518877,6532,100,0.732824427
506662,6532,60,0.763358779
486722,6532,20,0.740458015
488990,6532,43,0.786259542
524520,6532,50,0.404580153
494342,6532,10,0.580152672
501537,6532,43,0.213740458
505715,6532,40,0.599236641
496994,6532,40,0.316793893
502735,6532,43,0.874045802
486192,6532,10,0.22519084
523950,6532,90,0.679389313
501435,6532,10,0.58778626
511398,6532,43,0.583969466
501527,6532,40,0.671755725
518737,6532,40,0.27480916
507358,6532,43,0.648854962
527886,6532,70,0.63740458
512078,6532,20,0.091604353
494335,6532,10,0.267175573
519712,6532,10,0.104353435
520693,6532,20,0.43129771
494608,6532,10,0.015267176
527856,6532,40,0.622137405
524334,6532,20,0.007633588
508028,6532,20,0.538167939
497363,6532,43,0.851145038
519774,6532,20,0.614503817
505115,6532,90,0.900763359
514223,6524,20,0.018518519
524171,6524,43,0.203703704
496895,6524,20,0.425925926
504878,6524,43,0.185185185
506704,6524,20,0.611111111
512693,6524,20,0.148148148
507465,6524,50,0.5
499296,6524,20,0.148148148
504764,6524,43,0.444444444
491473,6524,20,0.666666667
493986,6524,20,0.148148148
491494,6524,43,0.574074074
504600,6524,43,0.259259259
510578,6524,20,0.888888889
487063,6524,43,0.851851852
519749,6524,20,0.074074074
496551,6524,20,0.87037037
499996,6524,20,0.537037037
496100,6524,10,0.296296296
513614,6524,43,0.592592593
507358,6524,50,0.925925926
507119,6524,43,0.407407407
505979,6524,43,0.814814815
525181,6524,20,0.574074074
526267,6524,50,0.685185185
495064,6524,10,0.055555556
528489,6524,20,0.740740741
501758,6524,20,0.37037037
504924,6524,43,0.518518519
526165,6524,10,0.333333333
513643,6524,20,0.314814815
502674,6524,43,0.833333333
516672,6524,10,0.796296296
519982,6554,40,0.786127168
497335,6554,43,0.274566474
500120,6554,43,0.546242775
517580,6554,43,0.5
510566,6554,20,0.329479769
498799,6554,10,0.161849711
507246,6554,90,0.734104046
517237,6554,43,0.38150289
503670,6554,50,0.820809249
505073,6554,10,0.404624277
499843,6554,20,0.673410405
525693,6554,20,0.219653179
499804,6554,90,0.797687861
488609,6554,20,0.566473988
503580,6554,43,0.404624277
502405,6554,43,0.485549133
512482,6554,60,0.563583815
490157,6554,40,0.26430578
511766,6554,43,0.465317919
490835,6554,43,0.367052023
527639,6554,20,0.48265896
490912,6554,40,0.586705202
509208,6554,20,0.734104046
501372,6554,43,0.447976879
490665,6554,43,0.650289017
528489,6554,43,0.473988439
522784,6554,43,0.693641618
515459,6554,20,0.514450867
492619,6554,60,0.260115607
486932,6554,43,0.164739884
518540,6554,60,0.557803468
523913,6554,20,0.138728324
524373,6554,20,0.222543353
493103,6554,40,0.462427746
486650,6554,10,0.173410405
507127,6554,20,0.144508671
528067,6554,20,0.367052023
508462,6554,43,0.673410405
525106,6554,80,0.748554913
514974,6554,10,0.040462428
526668,6554,10,0.502890173
509400,6554,43,0.716764306
494508,6554,20,0.219653179
514651,6554,150,0.708092486
524953,6554,43,0.575144509
507350,6554,10,0.841040462
510274,6554,20,0.74566474
511929,6554,80,0.543352601
499155,6554,10,0.690751445
498628,6554,43,0.187861272
524537,6554,43,0.419075145
526783,6554,40,0.679190751
513896,6554,43,0.869942197
527875,6554,43,0.794797688
490396,6554,20,0.780346821
526749,6554,20,0.424855491
522928,6554,10,0.080924855
508152,6554,43,0.219653179
512586,6554,40,0.528901734
497324,6554,90,0.592485549
526736,6554,20,0.601156069
519628,6554,43,0.367052023
511916,6554,40,0.48265896
521364,6554,40,0.835260116
486436,6554,20,0.838150289
498299,6554,10,0.407514451
517348,6554,100,0.835260116
509768,6554,50,0.728323699
522019,6554,100,0.497109827
503713,6554,10,0.387283237
520071,6554,43,0.439248555
524214,6554,20,0.080924855
490875,6554,43,0.488439436
516801,6554,50,0.728323699
497571,6554,40,0.661849711
519767,6554,10,0.219653179
516855,6554,10,0.875722543
504437,6554,80,0.606936416
494549,6554,10,0.23699422
496959,6554,43,0.537572254
505463,6554,43,0.684971098
502372,6554,60,0.74566474
522846,6554,20,0.098265896
514365,6554,40,0.520231214
524790,6554,40,0.644508671
495999,6554,43,0.158959538
517940,6554,20,0.147398844
521171,6554,40,0.378612717
502006,6554,43,0.849710983
504611,6554,100,0.606936416
509122,6554,20,0.424855491
490471,6554,10,0.014450867
509116,6554,20,0.520231214
508121,6554,20,0.219653179
510666,6554,50,0.843943636
513819,6554,43,0.760115607
526979,6554,40,0.289017341
512089,6554,50,0.682080925
518019,6554,20,0.317919075
524392,6554,60,0.878612717
528016,6554,40,0.74566474
516277,6554,20,0.242774566
487977,6554,20,0.219653179
491028,6554,10,0.61849711
500633,6554,10,0.367052023
493434,6554,20,0.011560694
516592,6554,40,0.526011561
500229,6554,10,0.219653179
487744,6554,50,0.427745665
507314,6554,43,0.057803468
514311,6554,50,0.794797688
492245,6554,43,0.234104046
520198,6554,60,0.757225434
500295,6554,20,0.473988439
495232,6554,20,0.294797688
502763,6554,20,0.01734104
503222,6554,10,0.124277457
494805,6554,10,0.60982659
501466,6554,50,0.598265896
487522,6554,20,0.219653179
508098,6554,20,0.231213873
494559,6554,10,0.12716763
528009,6554,20,0.329479769
523559,6554,10,0.708092486
492470,6554,60,0.815028902
501425,6554,70,0.647398844
522475,6554,40,0.156069364
526703,6554,43,0.50867052
489951,6554,10,0.080924855
514461,6554,90,0.595375723
528271,6554,40,0.430578035
498702,6554,20,0.378612717
524960,6554,20,0.450867052
498001,6554,40,0.268786127
508647,6554,80,0.612716763
499061,6554,43,0.080924855
524182,6554,43,0.367052023
511490,6554,20,0.774566474
486854,6554,43,0.806358382
526112,6554,50,0.728323699
503972,6554,40,0.436416185
526380,6554,10,0.367052023
505705,6554,43,0.329479769
523439,6554,20,0.023121387
515857,6554,20,0.456647399
501960,6554,40,0.765895954
513297,6554,10,0.257225434
524322,6554,10,0.13583815
516714,6554,40,0.277456647
489834,6554,10,0.11849711
503343,6554,40,0.61849711
497563,6554,20,0.49132948
489128,6554,40,0.560693642
492766,6554,40,0.575144509
488952,6554,10,0.011560694
505621,6554,10,0.112716763
524965,6554,100,0.858381503
527553,6554,40,0.87283237
486155,6554,70,0.644508671
523738,6554,40,0.248554913
493366,6554,20,0.219653179
502088,6554,10,0.034682081
487439,6554,10,0.179190751
522358,6554,20,0.066473988
504828,6554,20,0.658959538
520196,6554,20,0.052023121
502535,6554,20,0.219653179
489124,6554,43,0.638728324
506054,6554,10,0.367052023
528322,6554,43,0.367052023
522048,6554,43,0.086705202
497944,6554,50,0.771676431
526802,6554,40,0.713872832
514314,6554,20,0.026011561
517950,6554,43,0.436358382
528312,6554,120,0.835260116
512321,6554,43,0.708092486
508258,6554,20,0.578034682
495037,6554,20,0.286127168
494339,6554,20,0.367052023
519626,6554,40,0.476878613
519710,6554,20,0.367052023
497120,6554,20,0.63583815
485720,6554,10,0.410404624
527454,6554,10,0.106936416
502457,6554,40,0.803468208
503827,6554,80,0.86416185
513374,6554,10,0.367052023
520558,6554,20,0.228323699
525811,6554,50,0.280346821
488410,6554,20,0.592485549
492802,6554,20,0.436358382
513936,6554,43,0.184971098
492351,6554,43,0.643057803
518563,6554,10,0.083815029
509188,6554,20,0.86416185
520895,6554,10,0.511560694
506700,6554,50,0.658959538
492154,6554,43,0.312138728
512828,6554,100,0.771676431
503703,6554,43,0.092485549
518846,6554,10,0.430578035
503150,6554,40,0.855491329
519439,6554,10,0.046242775
509715,6554,40,0.104046243
521663,6554,10,0.456647399
514509,6554,20,0.713872832
511007,6554,20,0.367052023
501909,6554,40,0.765895954
489767,6554,50,0.812138728
507999,6554,40,0.367052023
491371,6554,40,0.74566474
496262,6554,43,0.060693642
494977,6554,43,0.569364162
527856,6554,43,0.219653179
494384,6554,20,0.39017341
501091,6554,43,0.708092486
487791,6554,60,0.687861272
499765,6554,50,0.719653179
492877,6554,43,0.291907514
518939,6554,70,0.826589595
512964,6554,40,0.826589595
494076,6570,60,0.981949458
487591,6570,10,0.23465704
509188,6570,43,0.422382671
517340,6570,20,0.101084332
519628,6570,10,0.166064982
526783,6570,60,0.898916968
495152,6570,40,0.902527076
486932,6570,43,0.631768953
512089,6570,40,0.76534296
513627,6570,80,0.671480144
505910,6570,20,0.270758123
523604,6570,40,0.974729242
493366,6570,10,0.281588448
495329,6570,50,0.971119134
502006,6570,100,0.954368592
501824,6570,60,0.63898917
518142,6570,10,0.101084332
516267,6570,43,0.880866426
508298,6570,70,0.433212996
507607,6570,50,0.451263538
500710,6570,10,0.101084332
510643,6570,40,0.42599278
524392,6570,40,0.537906137
501909,6570,10,0.101084332
486785,6570,50,0.714801444
490835,6570,10,0.151624549
523717,6570,50,0.664259928
522048,6570,20,0.02166065
505115,6570,40,0.397111913
486514,6570,20,0.216606498
486722,6570,20,0.321299639
524007,6570,43,0.480144404
512321,6570,40,0.78700361
508579,6570,10,0.23465704
519685,6570,10,0.815884477
521776,6570,40,0.357400722
505135,6570,40,0.725631769
491154,6570,10,0.270758123
498851,6570,10,0.101084332
516855,6570,43,0.80866426
526749,6570,10,0.028880866
500571,6570,20,0.101084332
504328,6570,20,0.440433213
500120,6570,40,0.509025271
514461,6570,20,0.101084332
500437,6570,43,0.158844765
487889,6570,43,0.462093863
506054,6570,10,0.454873646
498253,6570,10,0.101084332
498702,6570,40,0.19133574
489661,6570,120,0.747292419
509122,6570,43,0.375451264
510576,6570,43,0.429602888
499765,6570,60,0.38267148
510274,6570,50,0.21299639
507358,6570,43,0.779783394
524965,6570,40,0.602888087
496527,6570,43,0.844765343
518939,6570,20,0.270758123
494384,6570,20,0.543685921
498178,6570,20,0.516245487
523821,6570,50,0.909747292
524837,6570,43,0.837545126
486368,6570,10,0.274368231
486860,6570,43,0.555956679
512022,6570,40,0.635379061
528312,6570,20,0.498194946
498158,6570,10,0.101084332
511988,6570,80,0.758122744
526112,6570,50,0.913357401
493733,6570,20,0.40433213
490253,6570,70,0.797833935
494320,6570,60,0.84332491
523738,6570,43,0.332129964
489447,6570,60,0.924187726
501960,6570,40,0.74368231
506901,6570,20,0.386281588
491597,6570,20,0.55234657
508121,6570,20,0.101084332
514297,6570,10,0.270758123
525811,6570,20,0.115523466
498743,6570,40,0.592057762
522989,6570,20,0.891696751
526843,6570,20,0.469314079
486155,6570,40,0.606498195
509116,6570,20,0.812274368
488848,6570,90,0.444043321
522846,6570,10,0.628158845
522432,6570,20,0.032490975
492378,6570,50,0.328519856
494895,6570,40,0.610108433
501825,6570,43,0.541516245
501580,6570,80,0.996389892
528205,6570,43,0.184115523
510327,6570,100,0.833935018
497155,6570,20,0.270758123
489989,6570,60,0.620938628
505183,6570,43,0.16967509
494722,6570,10,0.101084332
489656,6570,60,0.523465704
507855,6570,10,0.101084332
508152,6570,10,0.198555957
512964,6570,20,0.862815884
514509,6570,20,0.176895437
492434,6570,20,0.703971119
528067,6570,10,0.101084332
499395,6570,20,0.891696751
513343,6570,70,0.924187726
517923,6570,40,0.44765343
509208,6570,50,0.906137184
493165,6570,43,0.458483755
512586,6570,43,0.494584838
492639,6570,80,0.935018051
526802,6570,60,0.866425993
527501,6570,20,0.483754513
501457,6570,10,0.270758123
509263,6570,43,0.505415162
504611,6570,20,0.270758123
492223,6570,43,0.007220217
488767,6570,10,0.23465704
504261,6570,100,0.967509025
511007,6570,10,0.736462094
498470,6570,20,0.350180505
500153,6570,10,0.101084332
518069,6570,50,0.689543686
504693,6570,10,0.277978339
506296,6570,40,0.646209386
514311,6570,20,0.848375451
508394,6570,20,0.465703971
504568,6570,40,0.534296029
513895,6570,20,0.927797834
509400,6570,70,0.862815884
489767,6570,60,0.989169675
504484,6570,20,0.581227437
492402,6570,10,0.23465704
525448,6570,40,0.689543686
502372,6570,20,0.602888087
525122,6570,40,0.884476534
499379,6570,20,0.205776173
516947,6570,50,0.667870036
514596,6570,40,0.870036101
511203,6570,60,0.768954369
502442,6570,43,0.393501805
527351,6570,60,0.566787004
501425,6570,20,0.101084332
511398,6570,40,0.368231047
503972,6570,40,0.501805054
498222,6570,50,0.819494585
492220,6570,20,0.270758123
507639,6570,90,0.678700361
516592,6570,20,0.400722022
524227,6570,20,0.180505415
527894,6570,20,0.364620939
524405,6570,10,0.101084332
487492,6570,43,0.101084332
524910,6570,43,0.339350181
489090,6570,50,0.776173285
506662,6570,43,0.346570397
507031,6570,10,0.101084332
521663,6570,10,0.133574007
495884,6570,43,0.682310469
499485,6570,10,0.010843325
493223,6570,20,0.563176895
506770,6570,20,0.036101083
515857,6570,10,0.133574007
528009,6570,43,0.108433249
507997,6570,20,0.173285199
521223,6570,10,0.270758123
504468,6570,20,0.732851986
497672,6570,20,0.581227437
527875,6570,50,0.931407942
491379,6570,10,0.703971119
494126,6570,10,0.826714801
502590,6570,10,0.877256318
502548,6570,40,0.732851986
515705,6570,43,0.949458484
514227,6570,10,0.23465704
492470,6570,60,0.942238267
498025,6570,80,0.696750903
494977,6570,43,0.711191336
527800,6570,143,0.996389892
528016,6570,50,0.855595668
526177,6570,60,1
503827,6570,90,0.981949458
497571,6570,60,0.776173285
505900,6570,80,0.407942238
524790,6570,40,0.487364621
488990,6570,43,0.963898917
491371,6570,50,0.584837545
490135,6570,43,0.722021661
492802,6570,43,0.57400722
502405,6570,20,0.014440433
522684,6570,20,0.61732852
498443,6570,60,0.960288809
487980,6587,10,0.166666667
496164,6587,20,0.277777778
488087,6587,43,0.527777778
497328,6587,10,0.472222222
489434,6587,20,0.638888889
508878,6587,10,0.055555556
491529,6587,43,0.777777778
525578,6587,20,0.222222222
501061,6587,20,0.583333333
509935,6587,10,0.805555556
515627,6587,10,0.777777778
518259,6587,10,0.416666667
491900,6587,20,0.777777778
492886,6587,10,0.972222222
487504,6587,43,0.111111111
521062,6587,43,0.333333333
521688,6587,20,0.361111111
516233,6587,10,0.435555556
513831,6587,10,0.611111111
523380,6587,10,0.777777778
524995,6587,20,0.027777778
522928,6543,43,0.559854897
528413,6543,10,0.160822249
517025,6543,20,0.559854897
492396,6543,50,0.753325272
502624,6543,10,0.204354383
517511,6543,20,0.753325272
514438,6543,43,0.753325272
510378,6543,10,0.360338573
510867,6543,90,0.753325272
520695,6543,20,0.559854897
521237,6543,10,0.985489722
486932,6543,43,0.559854897
526449,6543,43,0.559854897
492080,6543,20,0.753325272
485920,6543,80,0.958887545
516695,6543,43,0.360338573
502754,6543,40,0.887545345
487032,6543,50,0.958887545
